"Refs","Value","Footprint","Qty","Description","Mfr","MPN","LCSC"
"D1-D16","SK6812MINI","LED_SMD:LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm","16","RGB LED with integrated controller","","",""
